Feature	Number of Genes	Genes
adaptive thermogenesis	1	ADISSP
hydrolase activity, hydrolyzing O-glycosyl compounds	1	ADPRS
poly(ADP-ribose) glycohydrolase activity	1	ADPRS
O-acetyl-ADP-ribose deacetylase activity	1	ADPRS
ADP-ribosylserine hydrolase activity	1	ADPRS
base-excision repair, gap-filling	1	ADPRS
negative regulation of necroptotic process	1	ADPRS
cellular response to superoxide	1	ADPRS
peptidyl-serine ADP-deribosylation	1	ADPRS
dorsal/ventral pattern formation	1	AIDA
negative regulation of JNK cascade	1	AIDA
determination of ventral identity	1	AIDA
arachidonate 5-lipoxygenase activity	1	ALOX5
arachidonate 12(S)-lipoxygenase activity	1	ALOX5
iron ion binding	1	ALOX5
hydrolase activity	1	ALOX5
arachidonate 8(S)-lipoxygenase activity	1	ALOX5
negative regulation of endothelial cell proliferation	1	ALOX5
leukocyte chemotaxis involved in inflammatory response	1	ALOX5
leukocyte migration involved in inflammatory response	1	ALOX5
leukotriene production involved in inflammatory response	1	ALOX5
leukotriene metabolic process	1	ALOX5
humoral immune response	1	ALOX5
leukotriene biosynthetic process	1	ALOX5
lipoxygenase pathway	1	ALOX5
 bone mineralization	1	ALOX5
lipid oxidation	1	ALOX5
dendritic cell migration	1	ALOX5
long-chain fatty acid biosynthetic process	1	ALOX5
linoleic acid metabolic process	1	ALOX5
 insulin secretion	1	ALOX5
negative regulation of vascular wound healing	1	ALOX5
negative regulation of wound healing	1	ALOX5
 inflammatory response to wounding	1	ALOX5
 cellular response to oxidative stress	1	ALOX5
leukotriene A4 biosynthetic process	1	ALOX5
negative regulation of response to endoplasmic reticulum stress	1	ALOX5
negative regulation of sprouting angiogenesis	1	ALOX5
 leukocyte adhesion to arterial endothelial cell	1	ALOX5
lipoxin biosynthetic process	1	ALOX5
nuclear envelope lumen	1	ALOX5
phosphatidylethanolamine binding	1	ANXA11
MHC class II protein complex binding	1	ANXA11
S100 protein binding	1	ANXA11
phagocytosis	1	ANXA11
cytokinetic process	1	ANXA11
specific granule	1	ANXA11
azurophil granule	1	ANXA11
ubiquitin conjugating enzyme binding	1	ARIH2
developmental cell growth	1	ARIH2
protein K63-linked ubiquitination	1	ARIH2
hematopoietic stem cell proliferation	1	ARIH2
 glycolytic process	1	ARL2
centrosome cycle	1	ARL2
 cell-substrate adhesion	1	ARL2
 microtubule polymerization	1	ARL2
negative regulation of GTPase activity	1	ARL2
maintenance of protein location in nucleus	1	ARL2
 aerobic respiration	1	ARL2
lateral plasma membrane	1	ARL2
riboflavin reductase (NADPH) activity	1	BLVRB
actin polymerization or depolymerization	1	CAPG
extracellular matrix disassembly	1	CAPG
cell projection assembly	1	CAPG
actin filament severing	1	CAPG
barbed-end actin filament capping	1	CAPG
 podosome assembly	1	CAPG
F-actin capping protein complex	1	CAPG
mRNA regulatory element binding translation repressor activity	1	CELF1
pre-mRNA binding	1	CELF1
BRE binding	1	CELF1
 alternative mRNA splicing, via spliceosome	1	CELF1
mRNA splice site recognition	1	CELF1
germ cell development	1	CELF1
embryo development ending in birth or egg hatching	1	CELF1
post-transcriptional gene silencing	1	CELF1
ncRNA-mediated post-transcriptional gene silencing	1	CELF1
perinucleolar compartment	1	CELF1
cytidylate kinase activity	1	CMPK1
uridine kinase activity	1	CMPK1
UMP kinase activity	1	CMPK1
CMP kinase activity	1	CMPK1
dCMP kinase activity	1	CMPK1
nucleoside monophosphate kinase activity	1	CMPK1
'de novo' pyrimidine nucleobase biosynthetic process	1	CMPK1
UMP biosynthetic process	1	CMPK1
UDP biosynthetic process	1	CMPK1
pyrimidine ribonucleotide biosynthetic process	1	CMPK1
CDP biosynthetic process	1	CMPK1
mRNA catabolic process	1	CNOT10
phosphatidylserine binding	1	CPNE1
negative regulation of DNA binding	1	CPNE1
cellular response to calcium ion	1	CPNE1
 tumor necrosis factor-mediated signaling pathway	1	CPNE1
neuron projection extension	1	CPNE1
MHC class Ib protein binding, via antigen binding groove	1	CYRIB
 T cell mediated cytotoxicity	1	CYRIB
negative regulation of actin filament polymerization	1	CYRIB
 T cell activation	1	CYRIB
 chemotaxis	1	CYRIB
negative regulation of small GTPase mediated signal transduction	1	CYRIB
cellular response to molecule of bacterial origin	1	CYRIB
 establishment of cell polarity	1	CYRIB
 memory T cell activation	1	CYRIB
RNA 7-methylguanosine cap binding	1	DCPS
RNA exonuclease activity	1	DCPS
5'-(N(7)-methyl 5'-triphosphoguanosine)-[mRNA] diphosphatase activity	1	DCPS
nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay	1	DCPS
deadenylation-dependent decapping of nuclear-transcribed mRNA	1	DCPS
exonucleolytic catabolism of deadenylated mRNA	1	DCPS
mRNA cis splicing, via spliceosome	1	DCPS
RNA phosphodiester bond hydrolysis, exonucleolytic	1	DCPS
methylguanosine-cap decapping	1	DCPS
helicase activity	1	DDX19B
poly(A)+ mRNA export from nucleus	1	DDX19B
cellular response to ionizing radiation	1	EEF1D
eukaryotic initiation factor 4E binding	1	EIF4EBP1
translation repressor activity	1	EIF4EBP1
negative regulation of translational initiation	1	EIF4EBP1
phosphopyruvate hydratase activity	1	ENO2
gluconeogenesis	1	ENO2
canonical glycolysis	1	ENO2
phosphopyruvate hydratase complex	1	ENO2
perikaryon	1	ENO2
synaptic membrane	1	ENO2
protein kinase regulator activity	1	FAF1
 cell death	1	FAF1
 DNA replication	1	FAF1
 extrinsic apoptotic signaling pathway via death domain receptors	1	FAF1
CD95 death-inducing signaling complex	1	FAF1
ooplasm	1	FAF1
phenylalanine-tRNA ligase activity	1	FARSB
phenylalanyl-tRNA aminoacylation	1	FARSB
phenylalanine-tRNA ligase complex	1	FARSB
glutamate binding	1	GCLC
response to heat	1	GCLC
L-ascorbic acid metabolic process	1	GCLC
response to arsenic-containing substance	1	GCLC
negative regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway	1	GCLC
negative regulation of hepatic stellate cell activation	1	GCLC
DNA strand elongation involved in mitotic DNA replication	1	GINS1
generation of precursor metabolites and energy	1	GNPDA1
single fertilization	1	GNPDA1
immature B cell differentiation	1	IRF2BP2
development of secondary female sexual characteristics	1	IRF2BPL
virus receptor activity	1	ITGA2
collagen binding	1	ITGA2
collagen receptor activity	1	ITGA2
laminin binding	1	ITGA2
heparan sulfate proteoglycan binding	1	ITGA2
collagen binding involved in cell-matrix adhesion	1	ITGA2
response to hypoxia	1	ITGA2
 leukocyte migration	1	ITGA2
substrate-dependent cell migration	1	ITGA2
hypotonic response	1	ITGA2
blood coagulation	1	ITGA2
 alkaline phosphatase activity	1	ITGA2
response to amine	1	ITGA2
response to muscle activity	1	ITGA2
 smooth muscle cell migration	1	ITGA2
mammary gland development	1	ITGA2
 cell projection organization	1	ITGA2
cell-substrate adhesion	1	ITGA2
 collagen biosynthetic process	1	ITGA2
 collagen binding	1	ITGA2
response to L-ascorbic acid	1	ITGA2
cell adhesion mediated by integrin	1	ITGA2
collagen-activated signaling pathway	1	ITGA2
 DNA binding	1	ITGA2
skin morphogenesis	1	ITGA2
 smooth muscle contraction	1	ITGA2
viral entry into host cell	1	ITGA2
mesodermal cell differentiation	1	ITGA2
 smooth muscle cell proliferation	1	ITGA2
 positive chemotaxis	1	ITGA2
detection of mechanical stimulus involved in sensory perception of pain	1	ITGA2
 transmission of nerve impulse	1	ITGA2
 phagocytosis, engulfment	1	ITGA2
hepatocyte differentiation	1	ITGA2
response to parathyroid hormone	1	ITGA2
cellular response to estradiol stimulus	1	ITGA2
cell-cell adhesion	1	ITGA2
integrin complex	1	ITGA2
integrin alpha2-beta1 complex	1	ITGA2
basal part of cell	1	ITGA2
oxidoreductase activity	1	KIAA1191
double-stranded DNA binding	1	KIN
DNA replication	1	KIN
regulatory region RNA binding	1	MBNL1
embryonic limb morphogenesis	1	MBNL1
myoblast differentiation	1	MBNL1
sister chromatid cohesion	1	MCMBP
acid phosphatase activity	1	MDP1
 striated muscle tissue development	1	MRTFB
smooth muscle cell differentiation	1	MRTFB
histone H4 acetyltransferase activity	1	NAA50
peptidyl-lysine acetyltransferase activity	1	NAA50
mitotic sister chromatid cohesion	1	NAA50
establishment of mitotic sister chromatid cohesion	1	NAA50
mitotic sister chromatid cohesion, centromeric	1	NAA50
NEDD8 activating enzyme activity	1	NAE1
mitotic DNA replication checkpoint signaling	1	NAE1
N-acylneuraminate cytidylyltransferase activity	1	NANS
N-acylneuraminate-9-phosphate synthase activity	1	NANS
N-acetylneuraminate synthase activity	1	NANS
CMP-N-acetylneuraminate biosynthetic process	1	NANS
carbohydrate biosynthetic process	1	NANS
glycosylation	1	NANS
NADHX epimerase activity	1	NAXE
NADPHX epimerase activity	1	NAXE
sprouting angiogenesis	1	NAXE
lipid transport	1	NAXE
 cholesterol efflux	1	NAXE
membrane raft distribution	1	NAXE
nicotinamide nucleotide metabolic process	1	NAXE
 histone acetylation	1	NFYA
histone H3-K4 trimethylation	1	NFYA
CCAAT-binding factor complex	1	NFYA
protein-DNA complex	1	NFYA
establishment of mitotic spindle orientation	1	NSFL1C
 mitotic centrosome separation	1	NSFL1C
negative regulation of protein localization to centrosome	1	NSFL1C
VCP-NSFL1C complex	1	NSFL1C
tRNA (cytosine-5-)-methyltransferase activity	1	NSUN2
mRNA (cytidine-5-)-methyltransferase activity	1	NSUN2
spermatid development	1	NSUN2
 mRNA export from nucleus	1	NSUN2
meiotic cell cycle checkpoint signaling	1	NSUN2
tRNA stabilization	1	NSUN2
hair follicle maturation	1	NSUN2
mRNA methylation	1	NSUN2
 stem cell differentiation	1	NSUN2
chromatoid body	1	NSUN2
opioid growth factor receptor activity	1	OGFR
protein tyrosine kinase activator activity	1	PAK2
stimulatory C-type lectin receptor signaling pathway	1	PAK2
cardiac muscle hypertrophy	1	PAK2
negative regulation of protein kinase activity	1	PAK2
adherens junction assembly	1	PAK2
 MAPK cascade	1	PAK2
vascular endothelial growth factor receptor signaling pathway	1	PAK2
localization	1	PAK2
negative regulation of stress fiber assembly	1	PAK2
dendritic spine development	1	PAK2
protein localization to cell-cell junction	1	PAK2
negative regulation of cysteine-type endopeptidase activity involved in execution phase of apoptosis	1	PAK2
secretory granule	1	PAK2
poly(A) RNA polymerase activity	1	PAPOLA
mRNA polyadenylation	1	PAPOLA
mRNA 3'-end processing	1	PAPOLA
 mRNA 3'-end processing	1	PAPOLA
RNA polyadenylation	1	PAPOLA
adenylylsulfate kinase activity	1	PAPSS1
sulfate adenylyltransferase (ATP) activity	1	PAPSS1
nucleotidyltransferase activity	1	PAPSS1
sulfate assimilation	1	PAPSS1
3'-phosphoadenosine 5'-phosphosulfate biosynthetic process	1	PAPSS1
homophilic cell adhesion via plasma membrane adhesion molecules	1	PCDHGA9
BMP signaling pathway	1	PDCD4
epithelial to mesenchymal transition involved in cardiac fibroblast development	1	PDCD4
negative regulation of cytokine production involved in inflammatory response	1	PDCD4
negative regulation of vascular associated smooth muscle cell proliferation	1	PDCD4
negative regulation of myofibroblast differentiation	1	PDCD4
negative regulation of vascular associated smooth muscle cell differentiation	1	PDCD4
 vascular associated smooth muscle cell apoptotic process	1	PDCD4
ubiquitin ligase-substrate adaptor activity	1	PEF1
neural crest formation	1	PEF1
neural crest cell development	1	PEF1
COPII vesicle coating	1	PEF1
 protein monoubiquitination	1	PEF1
Cul3-RING ubiquitin ligase complex	1	PEF1
peroxisome matrix targeting signal-2 binding	1	PEX7
peroxisome organization	1	PEX7
ether lipid biosynthetic process	1	PEX7
protein import into peroxisome matrix	1	PEX7
6-phosphogluconolactonase activity	1	PGLS
pentose-phosphate shunt, oxidative branch	1	PGLS
phosphomannomutase activity	1	PMM2
mannose metabolic process	1	PMM2
protein glycosylation	1	PMM2
protein N-linked glycosylation	1	PMM2
GDP-mannose biosynthetic process	1	PMM2
pyridoxamine-phosphate oxidase activity	1	PNPO
FMN binding	1	PNPO
pyridoxine biosynthetic process	1	PNPO
pyridoxal phosphate biosynthetic process	1	PNPO
amidophosphoribosyltransferase activity	1	PPAT
purine nucleobase biosynthetic process	1	PPAT
protein serine/threonine phosphatase inhibitor activity	1	PPP1R8
ribonuclease E activity	1	PPP1R8
RNA catabolic process	1	PPP1R8
RNA phosphodiester bond hydrolysis	1	PPP1R8
spliceosomal complex	1	PPP1R8
endopeptidase activator activity	1	PSME2
 endopeptidase activity	1	PSME2
 proteasomal protein catabolic process	1	PSME2
proteasome activator complex	1	PSME2
protein tyrosine phosphatase activator activity	1	PTPA
protein phosphatase regulator activity	1	PTPA
protein phosphatase 2A binding	1	PTPA
negative regulation of phosphoprotein phosphatase activity	1	PTPA
 phosphoprotein phosphatase activity	1	PTPA
 protein dephosphorylation	1	PTPA
protein phosphatase type 2A complex	1	PTPA
calcium channel complex	1	PTPA
ATPase complex	1	PTPA
phosphotyrosine residue binding	1	PTPN11
non-membrane spanning protein tyrosine phosphatase activity	1	PTPN11
signaling receptor complex adaptor activity	1	PTPN11
cell adhesion molecule binding	1	PTPN11
peptide hormone receptor binding	1	PTPN11
DNA damage checkpoint signaling	1	PTPN11
triglyceride metabolic process	1	PTPN11
hormone-mediated signaling pathway	1	PTPN11
platelet formation	1	PTPN11
negative regulation of chondrocyte differentiation	1	PTPN11
negative regulation of type I interferon production	1	PTPN11
microvillus organization	1	PTPN11
 interferon-beta production	1	PTPN11
 cell adhesion mediated by integrin	1	PTPN11
negative regulation of cell adhesion mediated by integrin	1	PTPN11
organ growth	1	PTPN11
peptidyl-tyrosine dephosphorylation	1	PTPN11
megakaryocyte development	1	PTPN11
atrioventricular canal development	1	PTPN11
ERBB signaling pathway	1	PTPN11
hormone metabolic process	1	PTPN11
 ossification	1	PTPN11
 glucose import	1	PTPN11
negative regulation of insulin secretion	1	PTPN11
 hormone secretion	1	PTPN11
platelet-derived growth factor receptor signaling pathway	1	PTPN11
neurotrophin TRK receptor signaling pathway	1	PTPN11
ephrin receptor signaling pathway	1	PTPN11
genitalia development	1	PTPN11
inner ear development	1	PTPN11
homeostasis of number of cells within a tissue	1	PTPN11
negative regulation of cortisol secretion	1	PTPN11
negative regulation of growth hormone secretion	1	PTPN11
face morphogenesis	1	PTPN11
 type I interferon-mediated signaling pathway	1	PTPN11
intestinal epithelial cell migration	1	PTPN11
negative regulation of epithelial cell migration	1	PTPN23
 Wnt protein secretion	1	PTPN23
 homophilic cell adhesion	1	PTPN23
 adherens junction organization	1	PTPN23
aminoacyl-tRNA hydrolase activity	1	PTRHD1
vesicle docking involved in exocytosis	1	RAB8A
protein secretion	1	RAB8A
 exocytosis	1	RAB8A
 long-term neuronal synaptic plasticity	1	RAB8A
Golgi vesicle fusion to target membrane	1	RAB8A
 protein transport	1	RAB8A
neurotransmitter receptor transport, endosome to postsynaptic membrane	1	RAB8A
neurotransmitter receptor transport to postsynaptic membrane	1	RAB8A
vesicle-mediated transport in synapse	1	RAB8A
trans-Golgi network membrane	1	RAB8A
dendritic spine	1	RAB8A
ciliary base	1	RAB8A
non-motile cilium	1	RAB8A
retinoid binding	1	RBP1
fatty acid binding	1	RBP1
retinal binding	1	RBP1
all-trans-retinol binding	1	RBP1
retinoic acid biosynthetic process	1	RBP1
vitamin A metabolic process	1	RBP1
fatty acid transport	1	RBP1
lipid homeostasis	1	RBP1
DNA helicase activity	1	RECQL
four-way junction helicase activity	1	RECQL
3'-5' DNA helicase activity	1	RECQL
DNA/DNA annealing activity	1	RECQL
double-strand break repair via homologous recombination	1	RECQL
acetyl-CoA C-acyltransferase activity	1	SCP2
cholesterol binding	1	SCP2
propanoyl-CoA C-acyltransferase activity	1	SCP2
long-chain fatty acyl-CoA binding	1	SCP2
propionyl-CoA C2-trimethyltridecanoyltransferase activity	1	SCP2
acetyl-CoA C-myristoyltransferase activity	1	SCP2
oleic acid binding	1	SCP2
steroid biosynthetic process	1	SCP2
bile acid biosynthetic process	1	SCP2
bile acid metabolic process	1	SCP2
 intracellular cholesterol transport	1	SCP2
fatty acid beta-oxidation using acyl-CoA oxidase	1	SCP2
alpha-linolenic acid metabolic process	1	SCP2
lipid hydroperoxide transport	1	SCP2
selenide, water dikinase activity	1	SEPHS1
selenocysteine biosynthetic process	1	SEPHS1
BAT3 complex binding	1	SGTA
tail-anchored membrane protein insertion into ER membrane	1	SGTA
negative regulation of ER-associated ubiquitin-dependent protein catabolic process	1	SGTA
negative regulation of ubiquitin-dependent protein catabolic process	1	SGTA
proton-dependent oligopeptide secondary active transmembrane transporter activity	1	SLC15A1
peptide:proton symporter activity	1	SLC15A1
tripeptide transmembrane transporter activity	1	SLC15A1
dipeptide transmembrane transporter activity	1	SLC15A1
monoatomic ion transport	1	SLC15A1
dipeptide import across plasma membrane	1	SLC15A1
tripeptide import across plasma membrane	1	SLC15A1
transmembrane transporter activity	1	SLC25A30
mitochondrial transport	1	SLC25A30
transmembrane transport	1	SLC25A30
mitochondrial inner membrane	1	SLC25A30
double-strand break repair	1	SMCHD1
dosage compensation by inactivation of X chromosome	1	SMCHD1
nose development	1	SMCHD1
chromosome organization	1	SMCHD1
inactivation of X chromosome by heterochromatin formation	1	SMCHD1
 double-strand break repair via nonhomologous end joining	1	SMCHD1
chromosome, telomeric region	1	SMCHD1
Barr body	1	SMCHD1
site of double-strand break	1	SMCHD1
mRNA splicing, via spliceosome	1	SNRNP27
U4/U6 x U5 tri-snRNP complex	1	SNRNP27
sepiapterin reductase activity	1	SPR
tetrahydrobiopterin biosynthetic process	1	SPR
actin monomer binding	1	TMSB4X
sequestering of actin monomers	1	TMSB4X
negative regulation of RNA polymerase II regulatory region sequence-specific DNA binding	1	TMSB4X
 proton-transporting ATP synthase activity, rotational mechanism	1	TMSB4X
 endothelial cell chemotaxis	1	TMSB4X
 ATP biosynthetic process	1	TMSB4X
cell communication	1	TRIP10
RNA endonuclease activity	1	TSNAX
A2A adenosine receptor binding	1	TSNAX
RNA phosphodiester bond hydrolysis, endonucleolytic	1	TSNAX
SUMO binding	1	UBA2
ubiquitin-like protein conjugating enzyme binding	1	UBA2
NEDD8 transferase activity	1	UBE2M
NEDD8 conjugating enzyme activity	1	UBE2M
cysteine-type endopeptidase inhibitor activity	1	UBE2Z
uridine phosphorylase activity	1	UPP1
thymidine phosphorylase activity	1	UPP1
deoxyuridine phosphorylase activity	1	UPP1
uridine catabolic process	1	UPP1
CMP catabolic process	1	UPP1
UMP salvage	1	UPP1
negative regulation of Wnt signaling pathway	1	VGLL4
negative regulation of hippo signaling	1	VGLL4
negative regulation of cardiac muscle cell proliferation	1	VGLL4
nuclear replication fork	1	WDHD1
chondroitin sulfate binding	1	DPYSL3
negative regulation of neuron projection development	1	DPYSL3
response to axon injury	1	DPYSL3
 filopodium assembly	1	DPYSL3
actin crosslink formation	1	DPYSL3
cellular response to cytokine stimulus	1	DPYSL3
exocytic vesicle	1	DPYSL3
cysteine-tRNA ligase activity	1	CARS1
cysteinyl-tRNA aminoacylation	1	CARS1
 lipid kinase activity	1	EEF1A2
 chaperone-mediated autophagy	1	EEF1A2
cytoplasmic side of lysosomal membrane	1	EEF1A2
valine-tRNA ligase activity	1	VARS1
valyl-tRNA aminoacylation	1	VARS1
