name	geneset	paragraph	references
Histone modification	BARD1,BCL11B,BRD4,CHD4,CREBBP,DNMT1,DNMT3A,DNMT3B,E2F1,EMSY,EZH2,HDAC1,HDAC2,HDAC3,HIST3H3,ING1,IRF2,KDM5A,MTA1,PALB2,PARP1,PHF6,PRDM1,RB1,RUNX1,SMARCA1,TERT,TP53,ZBTB2,ZNF217	   - RUNX1: A transcription factor involved in hematopoiesis and leukemogenesis.[52][53][54]	"[52] Mehtonen, Juha, Teppo, Susanna, Lahnalampi, Mari, Kokko, Aleksi, Kaukonen, Riina, Oksa, Laura, Bouvy-Liivrand, Maria, Malyukova, Alena, Mäkinen, Artturi, Laukkanen, Saara, Mäkinen, Petri I, Rounioja, Samuli, Ruusuvuori, Pekka, Sangfelt, Olle, Lund, Riikka, Lönnberg, Tapio, Lohi, Olli, Heinäniemi, Merja. ""Single cell characterization of B-lymphoid differentiation and leukemic cell states during chemotherapy in ETV6-RUNX1-positive pediatric leukemia identifies drug-targetable transcription factor activities."" Genome medicine, 2020, pp. 99."
Histone modification	BARD1,BCL11B,BRD4,CHD4,CREBBP,DNMT1,DNMT3A,DNMT3B,E2F1,EMSY,EZH2,HDAC1,HDAC2,HDAC3,HIST3H3,ING1,IRF2,KDM5A,MTA1,PALB2,PARP1,PHF6,PRDM1,RB1,RUNX1,SMARCA1,TERT,TP53,ZBTB2,ZNF217	   - RUNX1: A transcription factor involved in hematopoiesis and leukemogenesis.[52][53][54]	"[53] Brown, Anna L, Hahn, Christopher N, Scott, Hamish S. ""Secondary leukemia in patients with germline transcription factor mutations (RUNX1, GATA2, CEBPA)."" Blood, 2020, pp. 24-35."
Histone modification	BARD1,BCL11B,BRD4,CHD4,CREBBP,DNMT1,DNMT3A,DNMT3B,E2F1,EMSY,EZH2,HDAC1,HDAC2,HDAC3,HIST3H3,ING1,IRF2,KDM5A,MTA1,PALB2,PARP1,PHF6,PRDM1,RB1,RUNX1,SMARCA1,TERT,TP53,ZBTB2,ZNF217	   - RUNX1: A transcription factor involved in hematopoiesis and leukemogenesis.[52][53][54]	"[54] Lappas, Martha. ""Runt-related transcription factor 1 (RUNX1) deficiency attenuates inflammation-induced pro-inflammatory and pro-labour mediators in myometrium."" Molecular and cellular endocrinology, 2018, pp. 61-71."
Histone modification	BARD1,BCL11B,BRD4,CHD4,CREBBP,DNMT1,DNMT3A,DNMT3B,E2F1,EMSY,EZH2,HDAC1,HDAC2,HDAC3,HIST3H3,ING1,IRF2,KDM5A,MTA1,PALB2,PARP1,PHF6,PRDM1,RB1,RUNX1,SMARCA1,TERT,TP53,ZBTB2,ZNF217	   - ZBTB2: A transcription factor that regulates gene expression by binding to specific DNA sequences.[55][56][57]	"[55] Olivieri, Daniel, Paramanathan, Sujani, Bardet, Anaïs F, Hess, Daniel, Smallwood, Sébastien A, Elling, Ulrich, Betschinger, Joerg. ""The BTB-domain transcription factor ZBTB2 recruits chromatin remodelers and a histone chaperone during the exit from pluripotency."" The Journal of biological chemistry, 2021, pp. 100947."
Histone modification	BARD1,BCL11B,BRD4,CHD4,CREBBP,DNMT1,DNMT3A,DNMT3B,E2F1,EMSY,EZH2,HDAC1,HDAC2,HDAC3,HIST3H3,ING1,IRF2,KDM5A,MTA1,PALB2,PARP1,PHF6,PRDM1,RB1,RUNX1,SMARCA1,TERT,TP53,ZBTB2,ZNF217	   - ZBTB2: A transcription factor that regulates gene expression by binding to specific DNA sequences.[55][56][57]	"[56] Chow, Christalle C T, Kobayashi, Minoru, Kambe, Gouki, Harada, Hiroshi. ""ZBTB2 is Recruited to a Specific Subset of HIF-1 Target Loci to Facilitate Full Gene Expression Under Hypoxia."" Journal of molecular biology, 2023, pp. 168162."
Histone modification	BARD1,BCL11B,BRD4,CHD4,CREBBP,DNMT1,DNMT3A,DNMT3B,E2F1,EMSY,EZH2,HDAC1,HDAC2,HDAC3,HIST3H3,ING1,IRF2,KDM5A,MTA1,PALB2,PARP1,PHF6,PRDM1,RB1,RUNX1,SMARCA1,TERT,TP53,ZBTB2,ZNF217	   - ZBTB2: A transcription factor that regulates gene expression by binding to specific DNA sequences.[55][56][57]	"[57] Lafaye, Céline, Barbier, Ewa, Miscioscia, Audrey, Saint-Pierre, Christine, Kraut, Alexandra, Couté, Yohann, Plo, Isabelle, Gasparutto, Didier, Ravanat, Jean-Luc, Breton, Jean. ""DNA binding of the p21 repressor ZBTB2 is inhibited by cytosine hydroxymethylation."" Biochemical and biophysical research communications, 2014, pp. 341-6."
Histone modification	BARD1,BCL11B,BRD4,CHD4,CREBBP,DNMT1,DNMT3A,DNMT3B,E2F1,EMSY,EZH2,HDAC1,HDAC2,HDAC3,HIST3H3,ING1,IRF2,KDM5A,MTA1,PALB2,PARP1,PHF6,PRDM1,RB1,RUNX1,SMARCA1,TERT,TP53,ZBTB2,ZNF217	   - ZNF217: A transcription factor that is implicated in oncogenesis and cell survival.[58][59][60]	"[58] Littlepage, Laurie E, Adler, Adam S, Kouros-Mehr, Hosein, Huang, Guiqing, Chou, Jonathan, Krig, Sheryl R, Griffith, Obi L, Korkola, James E, Qu, Kun, Lawson, Devon A, Xue, Qing, Sternlicht, Mark D, Dijkgraaf, Gerrit J P, Yaswen, Paul, Rugo, Hope S, Sweeney, Colleen A, Collins, Colin C, Gray, Joe W, Chang, Howard Y, Werb, Zena. ""The transcription factor ZNF217 is a prognostic biomarker and therapeutic target during breast cancer progression."" Cancer discovery, 2012, pp. 638-51."
Histone modification	BARD1,BCL11B,BRD4,CHD4,CREBBP,DNMT1,DNMT3A,DNMT3B,E2F1,EMSY,EZH2,HDAC1,HDAC2,HDAC3,HIST3H3,ING1,IRF2,KDM5A,MTA1,PALB2,PARP1,PHF6,PRDM1,RB1,RUNX1,SMARCA1,TERT,TP53,ZBTB2,ZNF217	   - ZNF217: A transcription factor that is implicated in oncogenesis and cell survival.[58][59][60]	"[59] Mantsou, Aglaia, Koutsogiannouli, Evangelia, Haitoglou, Costas, Papavassiliou, Athanasios G, Papanikolaou, Nikolaos A. ""Regulation of expression of the p21<sup>CIP1</sup> gene by the transcription factor ZNF217 and MDM2."" Biochemistry and cell biology = Biochimie et biologie cellulaire, 2016, pp. 560-568."
Histone modification	BARD1,BCL11B,BRD4,CHD4,CREBBP,DNMT1,DNMT3A,DNMT3B,E2F1,EMSY,EZH2,HDAC1,HDAC2,HDAC3,HIST3H3,ING1,IRF2,KDM5A,MTA1,PALB2,PARP1,PHF6,PRDM1,RB1,RUNX1,SMARCA1,TERT,TP53,ZBTB2,ZNF217	   - ZNF217: A transcription factor that is implicated in oncogenesis and cell survival.[58][59][60]	"[60] Oda, Katsutoshi, Hamanishi, Junzo, Matsuo, Koji, Hasegawa, Kosei. ""Genomics to immunotherapy of ovarian clear cell carcinoma: Unique opportunities for management."" Gynecologic oncology, 2018, pp. 381-389."
Histone modification	BARD1,BCL11B,BRD4,CHD4,CREBBP,DNMT1,DNMT3A,DNMT3B,E2F1,EMSY,EZH2,HDAC1,HDAC2,HDAC3,HIST3H3,ING1,IRF2,KDM5A,MTA1,PALB2,PARP1,PHF6,PRDM1,RB1,RUNX1,SMARCA1,TERT,TP53,ZBTB2,ZNF217	4. DNA methylation: DNMT1, DNMT3A, and DNMT3B are DNA methyltransferases that play a role in the addition of methyl groups to cytosine residues in DNA, affecting gene expression and genomic stability.[61][62][63]	"[61] Dura, Mathilde, Teissandier, Aurélie, Armand, Mélanie, Barau, Joan, Lapoujade, Clémentine, Fouchet, Pierre, Bonneville, Lorraine, Schulz, Mathieu, Weber, Michael, Baudrin, Laura G, Lameiras, Sonia, Bourc'his, Deborah. ""DNMT3A-dependent DNA methylation is required for spermatogonial stem cells to commit to spermatogenesis."" Nature genetics, 2022, pp. 469-480."
Histone modification	BARD1,BCL11B,BRD4,CHD4,CREBBP,DNMT1,DNMT3A,DNMT3B,E2F1,EMSY,EZH2,HDAC1,HDAC2,HDAC3,HIST3H3,ING1,IRF2,KDM5A,MTA1,PALB2,PARP1,PHF6,PRDM1,RB1,RUNX1,SMARCA1,TERT,TP53,ZBTB2,ZNF217	4. DNA methylation: DNMT1, DNMT3A, and DNMT3B are DNA methyltransferases that play a role in the addition of methyl groups to cytosine residues in DNA, affecting gene expression and genomic stability.[61][62][63]	"[62] Zhang, Zhi-Min, Lu, Rui, Wang, Pengcheng, Yu, Yang, Chen, Dongliang, Gao, Linfeng, Liu, Shuo, Ji, Debin, Rothbart, Scott B, Wang, Yinsheng, Wang, Gang Greg, Song, Jikui. ""Structural basis for DNMT3A-mediated de novo DNA methylation."" Nature, 2018, pp. 387-391."
Histone modification	BARD1,BCL11B,BRD4,CHD4,CREBBP,DNMT1,DNMT3A,DNMT3B,E2F1,EMSY,EZH2,HDAC1,HDAC2,HDAC3,HIST3H3,ING1,IRF2,KDM5A,MTA1,PALB2,PARP1,PHF6,PRDM1,RB1,RUNX1,SMARCA1,TERT,TP53,ZBTB2,ZNF217	4. DNA methylation: DNMT1, DNMT3A, and DNMT3B are DNA methyltransferases that play a role in the addition of methyl groups to cytosine residues in DNA, affecting gene expression and genomic stability.[61][62][63]	"[63] Weinberg, Daniel N, Papillon-Cavanagh, Simon, Chen, Haifen, Yue, Yuan, Chen, Xiao, Rajagopalan, Kartik N, Horth, Cynthia, McGuire, John T, Xu, Xinjing, Nikbakht, Hamid, Lemiesz, Agata E, Marchione, Dylan M, Marunde, Matthew R, Meiners, Matthew J, Cheek, Marcus A, Keogh, Michael-Christopher, Bareke, Eric, Djedid, Anissa, Harutyunyan, Ashot S, Jabado, Nada, Garcia, Benjamin A, Li, Haitao, Allis, C David, Majewski, Jacek, Lu, Chao. ""The histone mark H3K36me2 recruits DNMT3A and shapes the intergenic DNA methylation landscape."" Nature, 2019, pp. 281-286."
Histone modification	BARD1,BCL11B,BRD4,CHD4,CREBBP,DNMT1,DNMT3A,DNMT3B,E2F1,EMSY,EZH2,HDAC1,HDAC2,HDAC3,HIST3H3,ING1,IRF2,KDM5A,MTA1,PALB2,PARP1,PHF6,PRDM1,RB1,RUNX1,SMARCA1,TERT,TP53,ZBTB2,ZNF217	5. Telomere maintenance: TERT is the catalytic subunit of telomerase, which is involved in the maintenance of telomeres and cellular immortality.[64][65][66]	"[64] Duan, Xiao-Feng, Zhao, Qiang. ""TERT-mediated and ATRX-mediated Telomere Maintenance and Neuroblastoma."" Journal of pediatric hematology/oncology, 2018, pp. 1-6."
Histone modification	BARD1,BCL11B,BRD4,CHD4,CREBBP,DNMT1,DNMT3A,DNMT3B,E2F1,EMSY,EZH2,HDAC1,HDAC2,HDAC3,HIST3H3,ING1,IRF2,KDM5A,MTA1,PALB2,PARP1,PHF6,PRDM1,RB1,RUNX1,SMARCA1,TERT,TP53,ZBTB2,ZNF217	5. Telomere maintenance: TERT is the catalytic subunit of telomerase, which is involved in the maintenance of telomeres and cellular immortality.[64][65][66]	"[65] Wang, Li-Na, Wang, Li, Cheng, Guanghui, Dai, Mingkai, Yu, Yunhai, Teng, Guoxin, Zhao, Jingjie, Xu, Dawei. ""The association of telomere maintenance and TERT expression with susceptibility to human papillomavirus infection in cervical epithelium."" Cellular and molecular life sciences : CMLS, 2022, pp. 110."
Histone modification	BARD1,BCL11B,BRD4,CHD4,CREBBP,DNMT1,DNMT3A,DNMT3B,E2F1,EMSY,EZH2,HDAC1,HDAC2,HDAC3,HIST3H3,ING1,IRF2,KDM5A,MTA1,PALB2,PARP1,PHF6,PRDM1,RB1,RUNX1,SMARCA1,TERT,TP53,ZBTB2,ZNF217	5. Telomere maintenance: TERT is the catalytic subunit of telomerase, which is involved in the maintenance of telomeres and cellular immortality.[64][65][66]	"[66] Goldstein, Alisa M, Qin, Richard, Chu, Emily Y, Elder, David E, Massi, Daniela, Adams, David J, Harms, Paul W, Robles-Espinoza, Carla Daniela, Newton-Bishop, Julia A, Bishop, D Timothy, Harland, Mark, Holland, Elizabeth A, Cust, Anne E, Schmid, Helen, Mann, Graham J, Puig, Susana, Potrony, Miriam, Alos, Llucia, Nagore, Eduardo, Millán-Esteban, David, Hayward, Nicholas K, Broit, Natasa, Palmer, Jane M, Nathan, Vaishnavi, Berry, Elizabeth G, Astiazaran-Symonds, Esteban, Yang, Xiaohong R, Tucker, Margaret A, Landi, Maria Teresa, Pfeiffer, Ruth M, Sargen, Michael R. ""Association of germline variants in telomere maintenance genes (<i>POT1, TERF2IP, ACD,</i> and <i>TERT</i>) with spitzoid morphology in familial melanoma: A multi-center case series."" JAAD international, 2023, pp. 43-51."
Histone modification	BARD1,BCL11B,BRD4,CHD4,CREBBP,DNMT1,DNMT3A,DNMT3B,E2F1,EMSY,EZH2,HDAC1,HDAC2,HDAC3,HIST3H3,ING1,IRF2,KDM5A,MTA1,PALB2,PARP1,PHF6,PRDM1,RB1,RUNX1,SMARCA1,TERT,TP53,ZBTB2,ZNF217	In conclusion, the most prominent biological process performed by this system of interacting proteins is epigenetic regulation and DNA repair, with additional roles in transcriptional regulation, DNA methylation, and telomere maintenance.	
Checkpoint-regulated DNA repair	BARD1,BLM,BRCA1,BRCA2,BUB1B,CCND1,CCND2,CCND3,CCNE1,CCNE2,CDK4,CDK5,CDK6,CDKN1A,CDKN1B,CDKN1C,CDKN2A,CDKN2B,CDKN2C,CHEK1,CKS1B,CREBBP,CTNNB1,E2F1,E2F4,EP300,FANCD2,HDAC1,HLA-A,MSH2,MSH6,MYC,RAD51,RAD51C,RB1,RBL1,RBL2,TERT,TOP2A,TP53,WRN	The system of interacting proteins primarily involves cell cycle regulation and DNA repair mechanisms. The proteins can be grouped into three main categories: cell cycle regulators, DNA repair proteins, and transcription factors.	
Checkpoint-regulated DNA repair	BARD1,BLM,BRCA1,BRCA2,BUB1B,CCND1,CCND2,CCND3,CCNE1,CCNE2,CDK4,CDK5,CDK6,CDKN1A,CDKN1B,CDKN1C,CDKN2A,CDKN2B,CDKN2C,CHEK1,CKS1B,CREBBP,CTNNB1,E2F1,E2F4,EP300,FANCD2,HDAC1,HLA-A,MSH2,MSH6,MYC,RAD51,RAD51C,RB1,RBL1,RBL2,TERT,TOP2A,TP53,WRN	1. Cell cycle regulators: The proteins CCND1, CCND2, CCND3, CCNE1, CCNE2, CDK4, CDK5, CDK6, CDKN1A, CDKN1B, CDKN1C, CDKN2A, CDKN2B, CDKN2C, and CKS1B are involved in cell cycle regulation. Cyclins (CCND1, CCND2, CCND3, CCNE1, and CCNE2) and cyclin-dependent kinases (CDK4, CDK5, and CDK6) form complexes that control cell cycle progression. Cyclin-dependent kinase inhibitors (CDKN1A, CDKN1B, CDKN1C, CDKN2A, CDKN2B, and CDKN2C) negatively regulate these complexes. CKS1B is involved in the regulation of CDK activity.[1][2][3]	"[1] Wang, Qiong, He, Guopei, Hou, Mengmeng, Chen, Liutao, Chen, Shangwu, Xu, Anlong, Fu, Yonggui. ""Cell Cycle Regulation by Alternative Polyadenylation of CCND1."" Scientific reports, 2018, pp. 6824."
Checkpoint-regulated DNA repair	BARD1,BLM,BRCA1,BRCA2,BUB1B,CCND1,CCND2,CCND3,CCNE1,CCNE2,CDK4,CDK5,CDK6,CDKN1A,CDKN1B,CDKN1C,CDKN2A,CDKN2B,CDKN2C,CHEK1,CKS1B,CREBBP,CTNNB1,E2F1,E2F4,EP300,FANCD2,HDAC1,HLA-A,MSH2,MSH6,MYC,RAD51,RAD51C,RB1,RBL1,RBL2,TERT,TOP2A,TP53,WRN	1. Cell cycle regulators: The proteins CCND1, CCND2, CCND3, CCNE1, CCNE2, CDK4, CDK5, CDK6, CDKN1A, CDKN1B, CDKN1C, CDKN2A, CDKN2B, CDKN2C, and CKS1B are involved in cell cycle regulation. Cyclins (CCND1, CCND2, CCND3, CCNE1, and CCNE2) and cyclin-dependent kinases (CDK4, CDK5, and CDK6) form complexes that control cell cycle progression. Cyclin-dependent kinase inhibitors (CDKN1A, CDKN1B, CDKN1C, CDKN2A, CDKN2B, and CDKN2C) negatively regulate these complexes. CKS1B is involved in the regulation of CDK activity.[1][2][3]	"[2] Zhao, Bosheng, Burgess, Kevin. ""PROTACs suppression of CDK4/6, crucial kinases for cell cycle regulation in cancer."" Chemical communications (Cambridge, England), 2019, pp. 2704-2707."
Checkpoint-regulated DNA repair	BARD1,BLM,BRCA1,BRCA2,BUB1B,CCND1,CCND2,CCND3,CCNE1,CCNE2,CDK4,CDK5,CDK6,CDKN1A,CDKN1B,CDKN1C,CDKN2A,CDKN2B,CDKN2C,CHEK1,CKS1B,CREBBP,CTNNB1,E2F1,E2F4,EP300,FANCD2,HDAC1,HLA-A,MSH2,MSH6,MYC,RAD51,RAD51C,RB1,RBL1,RBL2,TERT,TOP2A,TP53,WRN	1. Cell cycle regulators: The proteins CCND1, CCND2, CCND3, CCNE1, CCNE2, CDK4, CDK5, CDK6, CDKN1A, CDKN1B, CDKN1C, CDKN2A, CDKN2B, CDKN2C, and CKS1B are involved in cell cycle regulation. Cyclins (CCND1, CCND2, CCND3, CCNE1, and CCNE2) and cyclin-dependent kinases (CDK4, CDK5, and CDK6) form complexes that control cell cycle progression. Cyclin-dependent kinase inhibitors (CDKN1A, CDKN1B, CDKN1C, CDKN2A, CDKN2B, and CDKN2C) negatively regulate these complexes. CKS1B is involved in the regulation of CDK activity.[1][2][3]	"[3] Coulonval, Katia, Vercruysse, Vincent, Paternot, Sabine, Pita, Jaime M, Corman, Robert, Raspé, Eric, Roger, Pierre P. ""Monoclonal antibodies to activated CDK4: use to investigate normal and cancerous cell cycle regulation and involvement of phosphorylations of p21 and p27."" Cell cycle (Georgetown, Tex.), 2022, pp. 12-32."
Checkpoint-regulated DNA repair	BARD1,BLM,BRCA1,BRCA2,BUB1B,CCND1,CCND2,CCND3,CCNE1,CCNE2,CDK4,CDK5,CDK6,CDKN1A,CDKN1B,CDKN1C,CDKN2A,CDKN2B,CDKN2C,CHEK1,CKS1B,CREBBP,CTNNB1,E2F1,E2F4,EP300,FANCD2,HDAC1,HLA-A,MSH2,MSH6,MYC,RAD51,RAD51C,RB1,RBL1,RBL2,TERT,TOP2A,TP53,WRN	2. DNA repair proteins: BARD1, BLM, BRCA1, BRCA2, BUB1B, CHEK1, FANCD2, MSH2, MSH6, RAD51, RAD51C, WRN, and TP53 are involved in DNA repair mechanisms. BARD1 and BRCA1 form a complex involved in DNA double-strand break repair. BLM and WRN are RecQ helicases involved in DNA replication and repair. BRCA2, RAD51, and RAD51C are involved in homologous recombination repair. BUB1B is a mitotic checkpoint protein. CHEK1 is a kinase involved in DNA damage response. FANCD2 is involved in the Fanconi anemia pathway, which repairs DNA interstrand crosslinks. MSH2 and MSH6 are involved in mismatch repair.[4][5][6]	"[4] Yoshida, Kiyotsugu, Miki, Yoshio. ""Role of BRCA1 and BRCA2 as regulators of DNA repair, transcription, and cell cycle in response to DNA damage."" Cancer science, 2004, pp. 866-71."
Checkpoint-regulated DNA repair	BARD1,BLM,BRCA1,BRCA2,BUB1B,CCND1,CCND2,CCND3,CCNE1,CCNE2,CDK4,CDK5,CDK6,CDKN1A,CDKN1B,CDKN1C,CDKN2A,CDKN2B,CDKN2C,CHEK1,CKS1B,CREBBP,CTNNB1,E2F1,E2F4,EP300,FANCD2,HDAC1,HLA-A,MSH2,MSH6,MYC,RAD51,RAD51C,RB1,RBL1,RBL2,TERT,TOP2A,TP53,WRN	2. DNA repair proteins: BARD1, BLM, BRCA1, BRCA2, BUB1B, CHEK1, FANCD2, MSH2, MSH6, RAD51, RAD51C, WRN, and TP53 are involved in DNA repair mechanisms. BARD1 and BRCA1 form a complex involved in DNA double-strand break repair. BLM and WRN are RecQ helicases involved in DNA replication and repair. BRCA2, RAD51, and RAD51C are involved in homologous recombination repair. BUB1B is a mitotic checkpoint protein. CHEK1 is a kinase involved in DNA damage response. FANCD2 is involved in the Fanconi anemia pathway, which repairs DNA interstrand crosslinks. MSH2 and MSH6 are involved in mismatch repair.[4][5][6]	"[5] Tarsounas, Madalena, Sung, Patrick. ""The antitumorigenic roles of BRCA1-BARD1 in DNA repair and replication."" Nature reviews. Molecular cell biology, 2020, pp. 284-299."
Checkpoint-regulated DNA repair	BARD1,BLM,BRCA1,BRCA2,BUB1B,CCND1,CCND2,CCND3,CCNE1,CCNE2,CDK4,CDK5,CDK6,CDKN1A,CDKN1B,CDKN1C,CDKN2A,CDKN2B,CDKN2C,CHEK1,CKS1B,CREBBP,CTNNB1,E2F1,E2F4,EP300,FANCD2,HDAC1,HLA-A,MSH2,MSH6,MYC,RAD51,RAD51C,RB1,RBL1,RBL2,TERT,TOP2A,TP53,WRN	2. DNA repair proteins: BARD1, BLM, BRCA1, BRCA2, BUB1B, CHEK1, FANCD2, MSH2, MSH6, RAD51, RAD51C, WRN, and TP53 are involved in DNA repair mechanisms. BARD1 and BRCA1 form a complex involved in DNA double-strand break repair. BLM and WRN are RecQ helicases involved in DNA replication and repair. BRCA2, RAD51, and RAD51C are involved in homologous recombination repair. BUB1B is a mitotic checkpoint protein. CHEK1 is a kinase involved in DNA damage response. FANCD2 is involved in the Fanconi anemia pathway, which repairs DNA interstrand crosslinks. MSH2 and MSH6 are involved in mismatch repair.[4][5][6]	"[6] Patterson-Fortin, Jeffrey, Bose, Arindam, Tsai, Wei-Chih, Grochala, Carter, Nguyen, Huy, Zhou, Jia, Parmar, Kalindi, Lazaro, Jean-Bernard, Liu, Joyce, McQueen, Kelsey, Shapiro, Geoffrey I, Kozono, David, D'Andrea, Alan D. ""Targeting DNA Repair with Combined Inhibition of NHEJ and MMEJ Induces Synthetic Lethality in TP53-Mutant Cancers."" Cancer research, 2022, pp. 3815-3829."
Checkpoint-regulated DNA repair	BARD1,BLM,BRCA1,BRCA2,BUB1B,CCND1,CCND2,CCND3,CCNE1,CCNE2,CDK4,CDK5,CDK6,CDKN1A,CDKN1B,CDKN1C,CDKN2A,CDKN2B,CDKN2C,CHEK1,CKS1B,CREBBP,CTNNB1,E2F1,E2F4,EP300,FANCD2,HDAC1,HLA-A,MSH2,MSH6,MYC,RAD51,RAD51C,RB1,RBL1,RBL2,TERT,TOP2A,TP53,WRN	3. Transcription factors and other proteins: CTNNB1, E2F1, E2F4, EP300, HDAC1, HLA-A, MYC, RB1, RBL1, RBL2, TERT, and TOP2A are involved in transcription regulation and other cellular processes. CTNNB1 is involved in the Wnt signaling pathway and cell adhesion. E2F1 and E2F4 are transcription factors that regulate cell cycle progression. EP300 and CREBBP are histone acetyltransferases involved in transcription regulation. HDAC1 is a histone deacetylase involved in transcription repression. HLA-A is involved in antigen presentation. MYC is a transcription factor involved in cell growth and proliferation. RB1, RBL1, and RBL2 are tumor suppressor proteins that regulate cell cycle progression. TERT is involved in telomere maintenance. TOP2A is a DNA topoisomerase involved in DNA replication and transcription.[7][8][9]	"[7] Mimaki, Sachiyo, Mori-Furukawa, Yuko, Katsuno, Hikari, Kishimoto, Toshihiko. ""A transcriptional regulatory element screening system reveals a novel E2F1/pRb transcription regulation pathway."" Analytical biochemistry, 2005, pp. 268-80."
Checkpoint-regulated DNA repair	BARD1,BLM,BRCA1,BRCA2,BUB1B,CCND1,CCND2,CCND3,CCNE1,CCNE2,CDK4,CDK5,CDK6,CDKN1A,CDKN1B,CDKN1C,CDKN2A,CDKN2B,CDKN2C,CHEK1,CKS1B,CREBBP,CTNNB1,E2F1,E2F4,EP300,FANCD2,HDAC1,HLA-A,MSH2,MSH6,MYC,RAD51,RAD51C,RB1,RBL1,RBL2,TERT,TOP2A,TP53,WRN	3. Transcription factors and other proteins: CTNNB1, E2F1, E2F4, EP300, HDAC1, HLA-A, MYC, RB1, RBL1, RBL2, TERT, and TOP2A are involved in transcription regulation and other cellular processes. CTNNB1 is involved in the Wnt signaling pathway and cell adhesion. E2F1 and E2F4 are transcription factors that regulate cell cycle progression. EP300 and CREBBP are histone acetyltransferases involved in transcription regulation. HDAC1 is a histone deacetylase involved in transcription repression. HLA-A is involved in antigen presentation. MYC is a transcription factor involved in cell growth and proliferation. RB1, RBL1, and RBL2 are tumor suppressor proteins that regulate cell cycle progression. TERT is involved in telomere maintenance. TOP2A is a DNA topoisomerase involved in DNA replication and transcription.[7][8][9]	"[8] Zhu, Qingqing, Zhang, Chongguo, Qu, Tianyu, Lu, Xiyi, He, Xuezhi, Li, Wei, Yin, Dandan, Han, Liang, Guo, Renhua, Zhang, Erbao. ""MNX1-AS1 Promotes Phase Separation of IGF2BP1 to Drive c-Myc-Mediated Cell-Cycle Progression and Proliferation in Lung Cancer."" Cancer research, 2022, pp. 4340-4358."
Checkpoint-regulated DNA repair	BARD1,BLM,BRCA1,BRCA2,BUB1B,CCND1,CCND2,CCND3,CCNE1,CCNE2,CDK4,CDK5,CDK6,CDKN1A,CDKN1B,CDKN1C,CDKN2A,CDKN2B,CDKN2C,CHEK1,CKS1B,CREBBP,CTNNB1,E2F1,E2F4,EP300,FANCD2,HDAC1,HLA-A,MSH2,MSH6,MYC,RAD51,RAD51C,RB1,RBL1,RBL2,TERT,TOP2A,TP53,WRN	3. Transcription factors and other proteins: CTNNB1, E2F1, E2F4, EP300, HDAC1, HLA-A, MYC, RB1, RBL1, RBL2, TERT, and TOP2A are involved in transcription regulation and other cellular processes. CTNNB1 is involved in the Wnt signaling pathway and cell adhesion. E2F1 and E2F4 are transcription factors that regulate cell cycle progression. EP300 and CREBBP are histone acetyltransferases involved in transcription regulation. HDAC1 is a histone deacetylase involved in transcription repression. HLA-A is involved in antigen presentation. MYC is a transcription factor involved in cell growth and proliferation. RB1, RBL1, and RBL2 are tumor suppressor proteins that regulate cell cycle progression. TERT is involved in telomere maintenance. TOP2A is a DNA topoisomerase involved in DNA replication and transcription.[7][8][9]	"[9] Yao, Yang, Liu, Chao, Wang, Bojun, Guan, Xin, Fang, Lin, Zhan, Fei, Sun, Haoxiu, Li, Hengzhen, Lou, Changjie, Yan, Feihu, Lu, Xiaolin, Cui, Luying, Liao, Yuanyu, Han, Shuling, Yao, Yuanfei, Zhang, Yanqiao. ""HOXB9 blocks cell cycle progression to inhibit pancreatic cancer cell proliferation through the DNMT1/RBL2/c-Myc axis."" Cancer letters, 2022, pp. 215595."
Checkpoint-regulated DNA repair	BARD1,BLM,BRCA1,BRCA2,BUB1B,CCND1,CCND2,CCND3,CCNE1,CCNE2,CDK4,CDK5,CDK6,CDKN1A,CDKN1B,CDKN1C,CDKN2A,CDKN2B,CDKN2C,CHEK1,CKS1B,CREBBP,CTNNB1,E2F1,E2F4,EP300,FANCD2,HDAC1,HLA-A,MSH2,MSH6,MYC,RAD51,RAD51C,RB1,RBL1,RBL2,TERT,TOP2A,TP53,WRN	In conclusion, the most prominent biological process performed by this system of interacting proteins is cell cycle regulation and DNA repair. The proteins are involved in controlling cell cycle progression, maintaining genomic stability, and repairing DNA damage.	
ATM-independent DNA repair	AURKA,AURKB,BARD1,BLM,BRCA1,BRCA2,BRIP1,BUB1B,CCNE1,CDKN1A,CDKN1B,CHEK1,CKS1B,FANCD2,MKI67,MLH1,MLH3,MSH2,MSH3,MSH6,PMS1,PMS2,POLD1,POLE,RAD51,RAD51C,RB1,TERT,TOP2A,TP53,WRN,XRCC2	The primary biological process performed by this system of interacting proteins is DNA damage response and repair. The proteins involved in this process work together to maintain genomic stability and prevent the accumulation of mutations that could lead to diseases such as cancer.	
